team1,team2,toss_winner,toss_decision,winner,player_of_match,venue,city,team1_players,team2_players,season,match_number,match_type,result,result_margin,target_runs,target_overs,super_over
6,9,6,0,9,JH Kallis,5,Mumbai,"ST Jayasuriya, SR Tendulkar, AP Tare, SS Tiwary, AT Rayudu, DJ Bravo, R Sathish, KA Pollard, Harbhajan Singh, Z Khan, SL Malinga","MK Pandey, JH Kallis, RV Uthappa, V Kohli, EJG Morgan, R Dravid, MV Boucher, P Kumar, A Kumble, DW Steyn, R Vinay Kumar",3,13,League,runs,34.0,169.0,20.0,0
8,4,8,0,8,AA Jhunjhunwala,42,Ahmedabad,"MJ Lumb, NV Ojha, FY Fazal, AA Jhunjhunwala, YK Pathan, AC Voges, P Dogra, SK Warne, MM Patel, SK Trivedi, SW Tait","MK Tiwary, BJ Hodge, CA Pujara, SC Ganguly, OA Shah, AD Mathews, WP Saha, M Kartik, AB Dinda, SE Bond, I Sharma",3,14,League,wickets,7.0,152.0,20.0,0
6,4,4,0,6,SR Tendulkar,5,Mumbai,"S Dhawan, SR Tendulkar, SS Tiwary, KA Pollard, R Sathish, AP Tare, DJ Bravo, R McLaren, Harbhajan Singh, Z Khan, SL Malinga","CH Gayle, SC Ganguly, OA Shah, AD Mathews, CA Pujara, Mandeep Singh, WP Saha, M Kartik, Harpreet Singh, SE Bond, I Sharma",3,17,League,wickets,7.0,156.0,20.0,0
9,0,0,1,9,RV Uthappa,22,Bangalore,"MK Pandey, JH Kallis, R Dravid, RV Uthappa, V Kohli, EJG Morgan, MV Boucher, P Kumar, A Kumble, DW Steyn, R Vinay Kumar","PA Patel, ML Hayden, GJ Bailey, SK Raina, M Vijay, S Badrinath, JA Morkel, R Ashwin, L Balaji, M Muralitharan, S Tyagi",3,18,League,runs,36.0,172.0,20.0,0
3,8,3,1,8,AC Voges,38,Chandigarh,"RS Bopara, KC Sangakkara, MS Bisla, Yuvraj Singh, DPMD Jayawardene, IK Pathan, M Kaif, PP Chawla, J Theron, S Sreesanth, SJ Srivastava","MJ Lumb, NV Ojha, FY Fazal, YK Pathan, AC Voges, P Dogra, AA Jhunjhunwala, SK Warne, MM Patel, SK Trivedi, SW Tait",3,19,League,runs,31.0,184.0,20.0,0
0,6,6,1,6,SR Tendulkar,6,Mumbai,"PA Patel, ML Hayden, SK Raina, S Badrinath, MS Dhoni, JA Morkel, NLTC Perera, Joginder Sharma, L Balaji, M Muralitharan, SB Jakati","S Dhawan, SR Tendulkar, SS Tiwary, R Sathish, KA Pollard, DJ Bravo, R McLaren, AP Tare, Harbhajan Singh, Z Khan, SL Malinga",3,20,League,wickets,5.0,181.0,20.0,0
3,4,4,0,4,MK Tiwary,38,Chandigarh,"RS Bopara, Yuvraj Singh, MS Bisla, KC Sangakkara, DPMD Jayawardene, IK Pathan, K Goel, B Lee, PP Chawla, SJ Srivastava, VS Malik","CH Gayle, SC Ganguly, Mandeep Singh, MK Tiwary, DJ Hussey, AD Mathews, WP Saha, SE Bond, AB Agarkar, AB Dinda, Iqbal Abdulla",3,23,League,runs,39.0,184.0,20.0,0
8,0,8,0,8,NV Ojha,42,Ahmedabad,"MJ Lumb, NV Ojha, FY Fazal, YK Pathan, AC Voges, AA Jhunjhunwala, P Dogra, S Narwal, SK Warne, SW Tait, SK Trivedi","M Vijay, ML Hayden, SK Raina, MS Dhoni, S Badrinath, JA Morkel, KB Arun Karthik, T Thushara, Joginder Sharma, M Muralitharan, SB Jakati",3,24,League,runs,17.0,178.0,20.0,0
6,3,6,1,6,SL Malinga,5,Mumbai,"S Dhawan, SR Tendulkar, KA Pollard, SS Tiwary, AT Rayudu, DJ Bravo, R Sathish, Harbhajan Singh, R McLaren, Z Khan, SL Malinga","RS Bopara, SE Marsh, MS Bisla, DPMD Jayawardene, Yuvraj Singh, IK Pathan, B Lee, K Goel, PP Chawla, VS Malik, SJ Srivastava",3,27,League,wickets,4.0,164.0,20.0,0
0,9,9,0,0,M Vijay,26,Chennai,"M Vijay, ML Hayden, SK Raina, MS Dhoni, JA Morkel, S Badrinath, C Ganapathy, MS Gony, M Muralitharan, T Thushara, SB Jakati","MK Pandey, JH Kallis, RV Uthappa, V Kohli, KP Pietersen, CL White, R Dravid, P Kumar, A Kumble, DW Steyn, R Vinay Kumar",3,29,League,runs,67.0,189.0,20.0,0
3,9,3,0,9,KP Pietersen,38,Chandigarh,"SE Marsh, MS Bisla, KC Sangakkara, RS Bopara, Yuvraj Singh, IK Pathan, B Lee, PP Chawla, SJ Srivastava, Bipul Sharma, S Sreesanth","MK Pandey, JH Kallis, KP Pietersen, V Kohli, RV Uthappa, CL White, R Dravid, P Kumar, A Kumble, R Vinay Kumar, DW Steyn",3,31,League,wickets,6.0,182.0,20.0,0
0,8,0,0,0,M Vijay,26,Chennai,"M Vijay, ML Hayden, SK Raina, JA Morkel, MS Dhoni, S Badrinath, S Anirudha, M Muralitharan, SB Jakati, DE Bollinger, S Tyagi","MJ Lumb, NV Ojha, YK Pathan, SR Watson, FY Fazal, AA Jhunjhunwala, AS Raut, S Narwal, SB Wagh, SK Warne, SW Tait",3,33,League,runs,63.0,179.0,20.0,0
4,3,4,0,3,DPMD Jayawardene,14,Kolkata,"SC Ganguly, CH Gayle, MK Tiwary, AD Mathews, DJ Hussey, CA Pujara, WP Saha, AB Agarkar, M Kartik, SE Bond, JD Unadkat","MS Bisla, DPMD Jayawardene, KC Sangakkara, Yuvraj Singh, RS Bopara, IK Pathan, J Theron, PP Chawla, SJ Srivastava, Bipul Sharma, RR Powar",3,34,League,wickets,8.0,201.0,20.0,0
0,6,0,0,0,SK Raina,26,Chennai,"M Vijay, ML Hayden, SK Raina, MS Dhoni, MEK Hussey, S Badrinath, R Ashwin, SB Jakati, DE Bollinger, S Tyagi, T Thushara","S Dhawan, SR Tendulkar, SS Tiwary, AT Rayudu, DJ Bravo, KA Pollard, R Sathish, R McLaren, Harbhajan Singh, AN Ahmed, SL Malinga",3,37,League,runs,24.0,166.0,20.0,0
8,3,3,0,8,MJ Lumb,43,Jaipur,"MJ Lumb, NV Ojha, YK Pathan, SR Watson, FY Fazal, AA Jhunjhunwala, AC Voges, AS Raut, SK Warne, SK Trivedi, AP Dole","MS Bisla, DPMD Jayawardene, KC Sangakkara, Yuvraj Singh, IK Pathan, RS Bopara, PP Chawla, Bipul Sharma, J Theron, S Sreesanth, RR Powar",3,38,League,wickets,9.0,154.0,20.0,0
3,6,6,0,3,KC Sangakkara,38,Chandigarh,"AB Barath, DPMD Jayawardene, KC Sangakkara, Yuvraj Singh, IK Pathan, RS Sodhi, K Goel, PP Chawla, RR Powar, B Lee, L Ablish","S Dhawan, SR Tendulkar, AT Rayudu, SS Tiwary, JP Duminy, R Sathish, KA Pollard, Harbhajan Singh, R McLaren, Z Khan, SL Malinga",3,41,League,wickets,6.0,155.0,20.0,0
9,4,9,1,9,R Vinay Kumar,22,Bangalore,"S Sriram, JH Kallis, R Dravid, RV Uthappa, LRPL Taylor, CL White, V Kohli, R Vinay Kumar, P Kumar, A Kumble, DW Steyn","SC Ganguly, CH Gayle, BB McCullum, MK Tiwary, AD Mathews, WP Saha, CA Pujara, AB Agarkar, AB Dinda, I Sharma, BAW Mendis",3,43,League,wickets,7.0,161.0,20.0,0
8,6,8,1,6,SR Tendulkar,43,Jaipur,"MJ Lumb, NV Ojha, FY Fazal, SR Watson, AA Jhunjhunwala, AC Voges, YK Pathan, AS Raut, AP Dole, SK Warne, SK Trivedi","ST Jayasuriya, SR Tendulkar, AT Rayudu, SS Tiwary, JP Duminy, KA Pollard, R Sathish, DS Kulkarni, Harbhajan Singh, SL Malinga, Z Khan",3,45,League,runs,37.0,175.0,20.0,0
0,4,4,0,0,R Ashwin,26,Chennai,"M Vijay, ML Hayden, SK Raina, S Anirudha, MS Dhoni, S Badrinath, JA Morkel, R Ashwin, SB Jakati, M Muralitharan, DE Bollinger","SC Ganguly, CH Gayle, BB McCullum, MK Tiwary, DJ Hussey, AD Mathews, WP Saha, LR Shukla, AB Agarkar, Iqbal Abdulla, AB Dinda",3,47,League,runs,39.0,184.0,20.0,0
8,9,8,0,9,KP Pietersen,43,Jaipur,"MJ Lumb, NV Ojha, AG Paunikar, SR Watson, AA Jhunjhunwala, YK Pathan, AC Voges, AS Raut, Kamran Khan, SK Warne, SK Trivedi","MK Pandey, JH Kallis, KP Pietersen, RV Uthappa, V Kohli, LRPL Taylor, R Dravid, R Vinay Kumar, Pankaj Singh, A Kumble, DW Steyn",3,49,League,wickets,5.0,131.0,20.0,0
9,6,9,1,6,R McLaren,22,Bangalore,"MK Pandey, JH Kallis, KP Pietersen, R Dravid, RV Uthappa, LRPL Taylor, V Kohli, DW Steyn, R Vinay Kumar, Pankaj Singh, A Kumble","R McLaren, SR Tendulkar, AT Rayudu, KA Pollard, JP Duminy, AM Nayar, SS Tiwary, AP Tare, Harbhajan Singh, Z Khan, CRD Fernando",3,52,League,runs,57.0,192.0,20.0,0
4,8,8,0,4,JD Unadkat,14,Kolkata,"SC Ganguly, BB McCullum, CH Gayle, CA Pujara, MK Tiwary, AD Mathews, LR Shukla, JD Unadkat, M Kartik, AB Dinda, SE Bond","SR Watson, NV Ojha, YK Pathan, AJ Finch, AC Voges, AS Raut, P Dogra, FY Fazal, SK Warne, SK Trivedi, Kamran Khan",3,53,League,wickets,8.0,133.0,20.0,0
3,0,0,1,0,MS Dhoni,17,Dharamsala,"DPMD Jayawardene, SE Marsh, KC Sangakkara, Yuvraj Singh, IK Pathan, K Goel, J Theron, RR Powar, PP Chawla, S Sohal, VRV Singh","M Vijay, ML Hayden, SK Raina, S Badrinath, MS Dhoni, JA Morkel, JM Kemp, R Ashwin, SB Jakati, DE Bollinger, S Tyagi",3,55,League,runs,11.0,146.0,20.0,0
4,6,6,0,4,M Kartik,14,Kolkata,"SC Ganguly, BB McCullum, DJ Hussey, MK Tiwary, AD Mathews, CA Pujara, WP Saha, JD Unadkat, M Kartik, AB Dinda, SE Bond","AP Tare, S Dhawan, SS Tiwary, JP Duminy, R Sathish, DJ Bravo, AT Rayudu, STR Binny, R McLaren, AG Murtaza, CRD Fernando",3,56,League,wickets,9.0,134.0,20.0,0
9,6,6,0,6,KA Pollard,9,Mumbai,"JH Kallis, R Dravid, KP Pietersen, RV Uthappa, LRPL Taylor, V Kohli, MK Pandey, P Kumar, R Vinay Kumar, DW Steyn, A Kumble","S Dhawan, SR Tendulkar, AM Nayar, AT Rayudu, JP Duminy, SS Tiwary, KA Pollard, Harbhajan Singh, Z Khan, CRD Fernando, SL Malinga",3,57,Semi Final,runs,35.0,185.0,20.0,0
0,6,0,0,0,SK Raina,9,Mumbai,"M Vijay, ML Hayden, SK Raina, S Badrinath, MS Dhoni, JA Morkel, S Anirudha, R Ashwin, SB Jakati, DE Bollinger, M Muralitharan","S Dhawan, SR Tendulkar, AM Nayar, Harbhajan Singh, AT Rayudu, SS Tiwary, JP Duminy, KA Pollard, Z Khan, SL Malinga, CRD Fernando",3,60,Final,runs,22.0,169.0,20.0,0
0,4,0,0,0,S Anirudha,26,Chennai,"S Anirudha, M Vijay, SK Raina, MS Dhoni, JA Morkel, SB Styris, S Badrinath, R Ashwin, SB Jakati, TG Southee, S Randiv","MS Bisla, JH Kallis, YK Pathan, MK Tiwary, EJG Morgan, G Gambhir, LR Shukla, R Bhatia, Iqbal Abdulla, L Balaji, S Ladda",4,1,League,runs,2.0,154.0,20.0,0
9,6,6,1,6,SR Tendulkar,22,Bangalore,"MA Agarwal, TM Dilshan, V Kohli, AB de Villiers, AUK Pathan, SS Tiwary, CA Pujara, Z Khan, DL Vettori, DP Nannes, A Mithun","DJ Jacobs, SR Tendulkar, AT Rayudu, RG Sharma, KA Pollard, JEC Franklin, R Sathish, Harbhajan Singh, AG Murtaza, MM Patel, SL Malinga",4,7,League,wickets,6.0,152.0,20.0,0
3,0,3,1,3,PC Valthaty,38,Chandigarh,"PC Valthaty, AC Gilchrist, SE Marsh, Sunny Singh, AM Nayar, KD Karthik, R McLaren, P Kumar, RJ Harris, PP Chawla, BA Bhatt","S Anirudha, M Vijay, SK Raina, S Badrinath, MS Dhoni, SB Styris, JA Morkel, R Ashwin, SB Jakati, TG Southee, S Randiv",4,10,League,wickets,4.0,149.0,20.0,0
8,4,4,1,4,G Gambhir,43,Jaipur,"AG Paunikar, R Dravid, AL Menaria, SR Watson, LRPL Taylor, J Botha, AS Raut, SK Warne, A Singh, SK Trivedi, ND Doshi","MS Bisla, JH Kallis, G Gambhir, MK Tiwary, YK Pathan, EJG Morgan, Shakib Al Hasan, Iqbal Abdulla, R Bhatia, B Lee, L Balaji",4,13,League,wickets,8.0,183.0,20.0,0
0,9,0,0,0,MEK Hussey,26,Chennai,"MEK Hussey, M Vijay, SK Raina, MS Dhoni, JA Morkel, S Badrinath, S Anirudha, R Ashwin, SB Jakati, TG Southee, S Randiv","MA Agarwal, TM Dilshan, AUK Pathan, V Kohli, AB de Villiers, SS Tiwary, CA Pujara, JJ van der Wath, DL Vettori, R Ninan, Z Khan",4,14,League,runs,21.0,184.0,20.0,0
4,8,4,1,4,L Balaji,14,Kolkata,"JH Kallis, MS Bisla, G Gambhir, MK Tiwary, YK Pathan, EJG Morgan, Shakib Al Hasan, Iqbal Abdulla, R Bhatia, B Lee, L Balaji","SR Watson, AG Paunikar, FY Fazal, AS Raut, AL Menaria, LRPL Taylor, AM Rahane, SK Warne, A Singh, SW Tait, SK Trivedi",4,17,League,wickets,8.0,82.0,20.0,0
3,8,8,1,3,SE Marsh,38,Chandigarh,"AC Gilchrist, PC Valthaty, SE Marsh, KD Karthik, AM Nayar, R McLaren, Sunny Singh, PP Chawla, RJ Harris, P Kumar, BA Bhatt","SA Asnodkar, R Dravid, SR Watson, STR Binny, LRPL Taylor, AL Menaria, AS Raut, DH Yagnik, SK Warne, SW Tait, SK Trivedi",4,22,League,runs,48.0,196.0,20.0,0
6,0,0,1,6,Harbhajan Singh,49,Mumbai,"R Sathish, SR Tendulkar, AT Rayudu, RG Sharma, A Symonds, KA Pollard, JEC Franklin, Harbhajan Singh, AN Ahmed, MM Patel, SL Malinga","MEK Hussey, M Vijay, SK Raina, S Badrinath, MS Dhoni, S Anirudha, JA Morkel, R Ashwin, Joginder Sharma, S Randiv, DE Bollinger",4,23,League,runs,8.0,165.0,20.0,0
4,9,9,1,9,CH Gayle,14,Kolkata,"JH Kallis, BJ Haddin, G Gambhir, YK Pathan, EJG Morgan, MK Tiwary, Shakib Al Hasan, R Bhatia, Iqbal Abdulla, JD Unadkat, L Balaji","TM Dilshan, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, CA Pujara, Z Khan, AUK Pathan, DL Vettori, S Aravind, J Syed Mohammad",4,24,League,wickets,9.0,172.0,20.0,0
8,6,8,1,8,J Botha,43,Jaipur,"SR Watson, R Dravid, J Botha, LRPL Taylor, AL Menaria, AM Rahane, A Singh, DH Yagnik, SK Warne, STR Binny, SK Trivedi","DJ Jacobs, SR Tendulkar, AT Rayudu, RG Sharma, A Symonds, KA Pollard, R Sathish, Harbhajan Singh, SL Malinga, AG Murtaza, MM Patel",4,34,League,runs,26.0,182.0,20.0,0
4,3,4,1,4,Iqbal Abdulla,14,Kolkata,"JH Kallis, EJG Morgan, G Gambhir, MK Tiwary, SP Goswami, YK Pathan, R Bhatia, RN ten Doeschate, Iqbal Abdulla, L Balaji, B Lee","AC Gilchrist, PC Valthaty, SE Marsh, KD Karthik, AM Nayar, DJ Hussey, Bipul Sharma, P Kumar, PP Chawla, BA Bhatt, RJ Harris",4,35,League,runs,38.0,158.0,20.0,0
6,3,3,1,6,KA Pollard,49,Mumbai,"DJ Jacobs, SR Tendulkar, AT Rayudu, KA Pollard, RG Sharma, A Symonds, TL Suman, Harbhajan Singh, MM Patel, SL Malinga, AN Ahmed","PC Valthaty, AC Gilchrist, SE Marsh, DJ Hussey, KD Karthik, AM Nayar, Bipul Sharma, PP Chawla, RJ Harris, P Kumar, BA Bhatt",4,40,League,wickets,7.0,141.0,20.0,0
0,8,8,0,0,MEK Hussey,26,Chennai,"MEK Hussey, M Vijay, SK Raina, JA Morkel, MS Dhoni, S Badrinath, S Anirudha, R Ashwin, DE Bollinger, SB Jakati, S Randiv","SR Watson, R Dravid, AL Menaria, J Botha, LRPL Taylor, AM Rahane, STR Binny, DH Yagnik, SK Warne, ND Doshi, SK Trivedi",4,42,League,wickets,8.0,148.0,20.0,0
9,3,3,1,9,CH Gayle,22,Bangalore,"CH Gayle, TM Dilshan, V Kohli, AB de Villiers, SS Tiwary, AUK Pathan, M Kaif, A Mithun, DL Vettori, Z Khan, S Aravind","AC Gilchrist, PC Valthaty, AM Nayar, SE Marsh, KD Karthik, Sunny Singh, R McLaren, PP Chawla, RJ Harris, P Kumar, L Ablish",4,46,League,runs,85.0,206.0,20.0,0
4,0,0,0,4,Iqbal Abdulla,14,Kolkata,"EJG Morgan, JH Kallis, G Gambhir, MK Tiwary, YK Pathan, MV Boucher, R Bhatia, Iqbal Abdulla, B Lee, L Balaji, JD Unadkat","MEK Hussey, M Vijay, SK Raina, S Badrinath, JA Morkel, MS Dhoni, WP Saha, R Ashwin, DE Bollinger, SB Jakati, S Randiv",4,48,League,runs,32.0,179.0,20.0,0
8,0,8,1,0,M Vijay,43,Jaipur,"SR Watson, R Dravid, AM Rahane, LRPL Taylor, AL Menaria, J Botha, AS Raut, DH Yagnik, A Singh, SK Trivedi, SK Warne","MEK Hussey, M Vijay, SK Raina, MS Dhoni, JA Morkel, S Badrinath, DJ Bravo, WP Saha, R Ashwin, DE Bollinger, SB Jakati",4,51,League,runs,63.0,197.0,20.0,0
3,6,6,1,3,BA Bhatt,38,Chandigarh,"PC Valthaty, AC Gilchrist, SE Marsh, KD Karthik, DJ Hussey, Mandeep Singh, Bipul Sharma, RJ Harris, P Kumar, SJ Srivastava, BA Bhatt","AC Blizzard, SR Tendulkar, RG Sharma, A Symonds, AT Rayudu, TL Suman, KA Pollard, Harbhajan Singh, DS Kulkarni, SL Malinga, MM Patel",4,52,League,wickets,6.0,137.0,20.0,0
8,9,9,1,9,S Aravind,43,Jaipur,"SR Watson, R Dravid, AM Rahane, J Botha, LRPL Taylor, AL Menaria, AS Raut, DH Yagnik, SK Warne, SK Trivedi, Pankaj Singh","CH Gayle, TM Dilshan, V Kohli, AB de Villiers, KB Arun Karthik, M Kaif, SS Tiwary, AA Kazi, Z Khan, S Aravind, CK Langeveldt",4,54,League,wickets,9.0,147.0,20.0,0
9,4,9,1,9,CH Gayle,22,Bangalore,"CH Gayle, LA Pomersbach, V Kohli, AB de Villiers, M Kaif, KB Arun Karthik, SS Tiwary, A Mithun, Z Khan, S Aravind, CK Langeveldt","JH Kallis, EJG Morgan, G Gambhir, MK Tiwary, YK Pathan, MV Boucher, R Bhatia, Iqbal Abdulla, B Lee, L Balaji, JD Unadkat",4,58,League,runs,10.0,136.0,20.0,0
3,9,3,0,3,AC Gilchrist,17,Dharamsala,"PC Valthaty, AC Gilchrist, SE Marsh, DJ Hussey, KD Karthik, Mandeep Singh, AM Nayar, SJ Srivastava, PP Chawla, P Kumar, RJ Harris","CH Gayle, SS Tiwary, V Kohli, AB de Villiers, AUK Pathan, M Kaif, KB Arun Karthik, JJ van der Wath, A Mithun, CK Langeveldt, S Aravind",4,62,League,runs,111.0,233.0,20.0,0
6,8,6,0,8,SR Watson,49,Mumbai,"TL Suman, SR Tendulkar, AT Rayudu, RG Sharma, KA Pollard, JEC Franklin, Harbhajan Singh, A Symonds, DS Kulkarni, MM Patel, SL Malinga","SR Watson, R Dravid, J Botha, AL Menaria, AM Rahane, LRPL Taylor, PR Shah, AA Chavan, SK Warne, A Singh, SK Trivedi",4,65,League,wickets,10.0,134.0,20.0,0
9,0,9,1,9,CH Gayle,22,Bangalore,"AB de Villiers, CH Gayle, V Kohli, SS Tiwary, MA Agarwal, M Kaif, LA Pomersbach, DL Vettori, S Aravind, A Mithun, Z Khan","MEK Hussey, M Vijay, SK Raina, S Badrinath, WP Saha, MS Dhoni, DJ Bravo, JA Morkel, R Ashwin, SB Jakati, DE Bollinger",4,68,League,wickets,8.0,129.0,20.0,0
4,6,6,1,6,JEC Franklin,14,Kolkata,"JH Kallis, SP Goswami, G Gambhir, MK Tiwary, YK Pathan, RN ten Doeschate, R Bhatia, Shakib Al Hasan, B Lee, L Balaji, Iqbal Abdulla","TL Suman, SR Tendulkar, Harbhajan Singh, RG Sharma, KA Pollard, JEC Franklin, AT Rayudu, R Sathish, AN Ahmed, RW Price, SL Malinga",4,69,League,wickets,5.0,176.0,20.0,0
9,0,0,1,0,SK Raina,49,Mumbai,"MA Agarwal, CH Gayle, V Kohli, AB de Villiers, LA Pomersbach, SS Tiwary, M Kaif, DL Vettori, S Aravind, A Mithun, Z Khan","MEK Hussey, M Vijay, SK Raina, S Badrinath, MS Dhoni, JA Morkel, DJ Bravo, WP Saha, R Ashwin, DE Bollinger, SB Jakati",4,70,Qualifier 1,wickets,6.0,176.0,20.0,0
6,4,6,1,6,MM Patel,49,Mumbai,"AC Blizzard, SR Tendulkar, RG Sharma, AT Rayudu, JEC Franklin, KA Pollard, TL Suman, Harbhajan Singh, DS Kulkarni, MM Patel, SL Malinga","G Gambhir, JH Kallis, SP Goswami, MK Tiwary, YK Pathan, RN ten Doeschate, Shakib Al Hasan, R Bhatia, B Lee, L Balaji, Iqbal Abdulla",4,71,Elimination Final,wickets,4.0,148.0,20.0,0
9,6,6,1,9,CH Gayle,26,Chennai,"MA Agarwal, CH Gayle, V Kohli, AB de Villiers, LA Pomersbach, SS Tiwary, DL Vettori, S Aravind, A Mithun, Z Khan, J Syed Mohammad","AC Blizzard, SR Tendulkar, Harbhajan Singh, RG Sharma, JEC Franklin, AT Rayudu, KA Pollard, R Sathish, SL Malinga, AN Ahmed, MM Patel",4,72,Qualifier 2,runs,43.0,186.0,20.0,0
0,9,0,0,0,M Vijay,26,Chennai,"MEK Hussey, M Vijay, MS Dhoni, SK Raina, JA Morkel, S Badrinath, DJ Bravo, WP Saha, R Ashwin, DE Bollinger, SB Jakati","MA Agarwal, CH Gayle, V Kohli, AB de Villiers, LA Pomersbach, SS Tiwary, DL Vettori, A Mithun, Z Khan, J Syed Mohammad, S Aravind",4,73,Final,runs,58.0,206.0,20.0,0
0,6,6,1,6,RE Levi,26,Chennai,"F du Plessis, M Vijay, SK Raina, DJ Bravo, JA Morkel, S Badrinath, MS Dhoni, RA Jadeja, R Ashwin, SB Jakati, DE Bollinger","RE Levi, SR Tendulkar, RG Sharma, AT Rayudu, JEC Franklin, KD Karthik, KA Pollard, Harbhajan Singh, SL Malinga, AN Ahmed, PP Ojha",5,1,League,wickets,8.0,113.0,20.0,0
8,3,3,1,8,AM Rahane,43,Jaipur,"R Dravid, AM Rahane, AL Menaria, BJ Hodge, OA Shah, KK Cooper, J Botha, AA Chavan, SP Goswami, A Singh, SK Trivedi","AC Gilchrist, PC Valthaty, SE Marsh, AM Nayar, DJ Hussey, Mandeep Singh, Bipul Sharma, PP Chawla, JP Faulkner, P Kumar, Harmeet Singh",5,4,League,runs,31.0,192.0,20.0,0
8,4,4,1,8,BJ Hodge,43,Jaipur,"R Dravid, AM Rahane, SP Goswami, AL Menaria, BJ Hodge, OA Shah, KK Cooper, J Botha, AA Chavan, A Singh, SK Trivedi","JH Kallis, BB McCullum, G Gambhir, MK Tiwary, DB Das, YK Pathan, R Bhatia, LR Shukla, B Lee, SP Narine, Iqbal Abdulla",5,8,League,runs,22.0,167.0,20.0,0
9,4,9,1,4,L Balaji,22,Bangalore,"CA Pujara, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, MA Agarwal, DL Vettori, R Vinay Kumar, HV Patel, Z Khan, M Muralitharan","JH Kallis, G Gambhir, MS Bisla, YK Pathan, MK Tiwary, RN ten Doeschate, Shakib Al Hasan, LR Shukla, B Lee, R Bhatia, L Balaji",5,10,League,runs,42.0,166.0,20.0,0
6,8,8,1,6,KA Pollard,49,Mumbai,"RE Levi, TL Suman, RG Sharma, AT Rayudu, KA Pollard, KD Karthik, JEC Franklin, Harbhajan Singh, SL Malinga, PP Ojha, MM Patel","R Dravid, AM Rahane, SP Goswami, OA Shah, AL Menaria, J Botha, KK Cooper, AA Chavan, GB Hogg, A Singh, SK Trivedi",5,12,League,runs,27.0,198.0,20.0,0
0,9,9,0,0,F du Plessis,26,Chennai,"M Vijay, F du Plessis, SK Raina, MS Dhoni, DJ Bravo, JA Morkel, RA Jadeja, S Badrinath, R Ashwin, SB Jakati, DE Bollinger","MA Agarwal, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, RR Bhatkal, CA Pujara, DL Vettori, R Vinay Kumar, Z Khan, M Muralitharan",5,13,League,wickets,5.0,206.0,20.0,0
4,8,8,0,4,Shakib Al Hasan,14,Kolkata,"JH Kallis, G Gambhir, MS Bisla, MK Tiwary, Shakib Al Hasan, YK Pathan, RN ten Doeschate, DB Das, R Bhatia, L Balaji, SP Narine","R Dravid, AM Rahane, AL Menaria, SP Goswami, OA Shah, BJ Hodge, J Botha, GB Hogg, AA Chavan, A Singh, SK Trivedi",5,15,League,wickets,5.0,132.0,20.0,0
9,8,8,0,8,AM Rahane,22,Bangalore,"MA Agarwal, CH Gayle, V Kohli, AB de Villiers, SS Tiwary, M Kaif, DL Vettori, R Vinay Kumar, Z Khan, S Aravind, M Muralitharan","R Dravid, AM Rahane, OA Shah, BJ Hodge, AL Menaria, J Botha, GB Hogg, SP Goswami, A Singh, SK Trivedi, Pankaj Singh",5,17,League,runs,2.0,135.0,20.0,0
4,3,4,1,3,SP Narine,14,Kolkata,"JH Kallis, G Gambhir, MS Bisla, MK Tiwary, Shakib Al Hasan, YK Pathan, DB Das, RN ten Doeschate, R Bhatia, SP Narine, JD Unadkat","AC Gilchrist, Mandeep Singh, SE Marsh, DJ Hussey, P Dogra, Bipul Sharma, AD Mascarenhas, PP Chawla, P Kumar, Harmeet Singh, BA Bhatt",5,18,League,runs,59.0,196.0,20.0,0
3,4,3,0,4,G Gambhir,38,Chandigarh,"AC Gilchrist, PC Valthaty, SE Marsh, Mandeep Singh, DJ Hussey, P Dogra, AD Mascarenhas, PP Chawla, Harmeet Singh, P Kumar, BA Bhatt","BB McCullum, G Gambhir, MS Bisla, JH Kallis, MK Tiwary, YK Pathan, R Bhatia, DB Das, SP Narine, L Balaji, B Lee",5,22,League,wickets,8.0,125.0,20.0,0
3,9,9,1,9,CH Gayle,38,Chandigarh,"N Saini, PC Valthaty, SE Marsh, DJ Hussey, DA Miller, Mandeep Singh, Azhar Mahmood, PP Chawla, P Awana, P Kumar, Harmeet Singh","MA Agarwal, CH Gayle, V Kohli, SS Tiwary, AB de Villiers, AB McDonald, DL Vettori, KB Arun Karthik, R Vinay Kumar, HV Patel, Z Khan",5,25,League,wickets,5.0,164.0,20.0,0
0,8,8,0,0,F du Plessis,26,Chennai,"S Badrinath, F du Plessis, SK Raina, MS Dhoni, DJ Bravo, RA Jadeja, WP Saha, R Ashwin, KMDN Kulasekara, SB Jakati, DE Bollinger","R Dravid, AM Rahane, OA Shah, AL Menaria, BJ Hodge, SP Goswami, STR Binny, KK Cooper, GB Hogg, A Singh, SK Trivedi",5,27,League,runs,20.0,193.0,20.0,0
6,3,6,0,3,SE Marsh,49,Mumbai,"JEC Franklin, SR Tendulkar, RG Sharma, KD Karthik, KA Pollard, Harbhajan Singh, NLTC Perera, AT Rayudu, PP Ojha, RP Singh, MM Patel","N Saini, Mandeep Singh, SE Marsh, DJ Hussey, Azhar Mahmood, DA Miller, SD Chitnis, PP Chawla, BA Bhatt, P Kumar, P Awana",5,29,League,wickets,5.0,127.0,20.0,0
